,ID,Sex,Primary_index,Secondary_index,Age
517,person_517,Male,4.346874823,5.147020084,45.06545282
518,person_518,Female,2.7382829,2.997891768,55.55090294
519,person_519,Female,2.677399314,4.288786576,36.67886066
520,person_520,Female,-0.718341795,2.262792089,41.04502254
521,person_521,Female,3.378208806,3.769534551,35.03916708
522,person_522,Female,1.895683156,4.826077258,53.0706384
523,person_523,Female,2.869297524,4.284903724,52.20423411
524,person_524,Male,2.272058331,4.656536202,33.13306548
525,person_525,Female,0.270916201,2.624971234,37.94828369
526,person_526,Female,2.477929096,3.477776598,61.26988181
527,person_527,Female,3.072633624,2.77380753,21.27468462
528,person_528,Male,2.562433976,5.677223729,64.000979
529,person_529,Male,2.141226197,5.512976555,69.47667654
530,person_530,Male,3.020099279,4.438444973,48.09223349
531,person_531,Female,0.830329188,3.23655936,40.3116477
532,person_532,Female,2.254219729,2.012143199,54.13333846
533,person_533,Female,2.513131323,2.547319041,35.45453456
534,person_534,Male,3.039444614,5.731456823,64.61252553
535,person_535,Female,0.876864499,2.005429594,35.76863563
536,person_536,Female,2.623096726,3.136448759,44.25993286
537,person_537,Female,0.792903903,2.871426577,44.5829181
538,person_538,Female,0.695870805,2.693824564,47.4781181
539,person_539,Female,2.013632299,2.934214488,39.4662181
540,person_540,Female,-0.151609372,2.328949652,24.37956044
541,person_541,Female,2.951453144,2.436283487,21.23382066
542,person_542,Female,2.323477661,3.975004452,57.09823382
543,person_543,Male,1.418253661,1.724316905,47.19102155
544,person_544,Female,1.915104143,2.783297221,68.27286439
545,person_545,Female,0.585241677,4.150608895,37.52730956
546,person_546,Female,2.380114221,2.396055074,55.12249708
547,person_547,Male,1.921792943,5.480838203,39.28895499
548,person_548,Male,3.430989046,3.719194094,56.33370618
549,person_549,Male,2.140833978,5.294993301,47.35497131
550,person_550,Male,3.61118145,4.207754456,54.01485698
551,person_551,Female,1.302557488,2.727184245,55.81161444
552,person_552,Male,2.076179792,6.641807251,56.89459345
553,person_553,Female,0.003554569,2.419257426,33.23642608
554,person_554,Female,0.871947551,5.266805848,59.18596228
555,person_555,Female,1.654417277,3.321248994,66.18412157
556,person_556,Female,2.782385409,2.871066467,66.1035709
557,person_557,Female,1.478752498,2.309585211,49.80779116
558,person_558,Female,1.048194444,3.823990142,60.39601194
559,person_559,Male,3.385521765,3.44484504,24.33855833
560,person_560,Male,3.410696733,2.351527461,45.76052041
561,person_561,Female,3.316535457,3.046755568,66.47305306
562,person_562,Female,2.453399841,2.138390493,20.50499578
563,person_563,Female,1.842749852,4.400080418,30.89286509
564,person_564,Female,1.882129394,4.067553501,25.60524695
565,person_565,Male,4.06043043,3.650870697,51.35664118
566,person_566,Female,2.006602377,3.359846101,35.4991273
567,person_567,Female,1.746195131,3.097847566,21.11257246
568,person_568,Male,3.220716564,5.069352174,39.46969938
569,person_569,Female,0.485927064,1.820204235,65.71644478
570,person_570,Male,2.406834094,2.996966856,41.0535833
571,person_571,Male,4.736411607,4.32710107,68.70053242
572,person_572,Female,2.711211512,3.924822949,61.98560108
573,person_573,Female,0.999593463,3.943929797,32.21375294
574,person_574,Male,4.195511269,5.051454958,44.08140948
575,person_575,Female,2.32980352,2.930126388,36.71025548
576,person_576,Female,0.995334024,2.297848682,45.62145441
577,person_577,Female,2.238331446,2.656407975,24.83837926
578,person_578,Male,2.447990354,3.388195578,62.67928059
579,person_579,Female,2.32325221,1.43982525,24.61797564
580,person_580,Male,0.632775064,4.01437053,52.49230533
581,person_581,Male,2.987932603,6.27602887,61.21987158
582,person_582,Male,1.370034626,5.142345502,69.05701289
583,person_583,Female,1.609858355,2.734983387,57.12148296
584,person_584,Female,0.642282781,1.541955174,67.3762618
585,person_585,Female,1.120727405,2.179274789,43.3538385
586,person_586,Male,3.721488506,6.644595301,31.3500974
587,person_587,Female,2.304495408,-0.371683462,65.58792462
588,person_588,Male,3.010490739,6.213413607,35.20932955
589,person_589,Male,2.219347078,3.796802205,31.08290022
590,person_590,Male,1.42063473,4.183781944,45.50698378
591,person_591,Male,2.131733619,3.955955214,29.28128507
592,person_592,Male,2.546965379,4.810574474,64.70822809
593,person_593,Female,2.388545283,1.481828688,57.54911668
594,person_594,Male,4.053074418,4.352888531,37.12017196
595,person_595,Male,3.39813579,7.009037379,50.63548426
596,person_596,Male,3.620756243,4.151958688,49.61765259
597,person_597,Female,2.946018645,4.344720569,45.21762302
598,person_598,Female,2.709705345,1.67624322,35.89948521
599,person_599,Male,3.46134403,3.211342013,64.4961373
600,person_600,Female,1.166045641,2.529757717,62.79201545
601,person_601,Female,0.919392671,3.608062478,60.7060005
602,person_602,Male,3.011618587,4.083905509,26.83453931
603,person_603,Male,3.054431189,3.245305346,28.25694555
604,person_604,Female,1.839113848,3.182775095,30.7138461
605,person_605,Male,4.934659078,5.387012161,52.25543534
606,person_606,Female,1.458099815,3.852069699,68.30823917
607,person_607,Female,2.882455484,3.264537499,28.92727374
608,person_608,Female,1.057136799,3.263838245,46.96751032
609,person_609,Male,3.403397825,5.028366593,27.86358465
610,person_610,Male,1.7025016,3.993040026,48.83623573
611,person_611,Female,0.778843595,2.186689353,24.092568
612,person_612,Male,3.829045796,3.033095011,20.33295592
613,person_613,Female,0.17019567,2.504985678,52.75972101
614,person_614,Female,2.065952021,1.901960656,21.96240521
615,person_615,Female,1.74424318,5.328906773,50.31327173
616,person_616,Male,2.712471316,4.431805318,68.94835218
617,person_617,Male,4.475636354,4.665146874,59.33936848
618,person_618,Female,3.164997877,2.007052772,54.40840405
619,person_619,Female,0.513728224,4.583974093,61.82010452
620,person_620,Male,4.749464294,3.655572693,63.76540213
621,person_621,Male,2.978001032,4.13120008,36.83013843
622,person_622,Male,3.049047388,3.295055727,28.55475243
623,person_623,Female,0.969872456,1.171434224,46.37087264
624,person_624,Female,2.266360899,3.262582377,25.2162046
625,person_625,Male,3.883229083,3.588427213,69.2705414
626,person_626,Female,2.795934176,4.124918592,28.64191691
627,person_627,Male,3.10186946,3.874459561,63.4518619
628,person_628,Female,0.626600824,2.904963849,53.22175802
629,person_629,Male,2.39936773,4.969570498,53.91576988
630,person_630,Male,1.30149702,5.421971129,46.6527438
631,person_631,Male,2.896772829,4.835516154,67.74767398
632,person_632,Male,2.573141268,4.529279535,39.34650758
633,person_633,Male,2.113851819,3.641616135,51.84226968
634,person_634,Male,4.298567246,3.485645853,33.94169658
635,person_635,Female,2.890243119,4.767607967,49.32182933
636,person_636,Female,1.189945491,4.523104642,46.64982956
637,person_637,Male,2.86003696,4.532861615,44.76436157
638,person_638,Female,0.138512141,2.843404505,67.97724839
639,person_639,Male,2.646785212,5.201607158,58.64380202
640,person_640,Male,3.505042036,5.762107514,24.48953304
641,person_641,Female,3.085903112,3.476715544,39.7584764
642,person_642,Male,2.813580839,3.978346403,23.09336809
643,person_643,Female,2.652767093,2.83113159,32.40312645
644,person_644,Male,3.031379345,4.056920526,58.43781526
645,person_645,Female,1.496735977,2.661871779,53.85662745
646,person_646,Male,3.397269887,5.70080149,58.55844795
647,person_647,Female,4.277779532,1.979454569,22.76904182
648,person_648,Female,3.06497978,4.28462317,63.77260505
649,person_649,Female,1.964121135,1.671032227,51.68773435
650,person_650,Male,0.899940854,3.03279951,23.71429024
651,person_651,Male,3.555676422,4.176974736,40.76469766
652,person_652,Male,4.27668469,5.277843138,47.98309071
653,person_653,Male,3.12338435,6.200777379,27.22156572
654,person_654,Male,2.267521273,5.216098738,68.16916945
655,person_655,Female,2.175249399,4.843056955,24.37890012
656,person_656,Female,3.442529606,3.207690365,69.55784775
657,person_657,Male,2.68451527,3.007091542,50.44270952
658,person_658,Female,1.431117587,3.322255693,61.09654709
659,person_659,Female,-1.094298678,4.653002044,34.07882147
660,person_660,Female,0.74498163,2.18668656,28.66198058
661,person_661,Male,2.772016059,4.541585721,53.72003292
662,person_662,Male,2.361396394,4.370507965,24.83029748
663,person_663,Male,2.505362071,4.429390201,21.84839063
664,person_664,Female,3.084355574,2.47031311,26.12225613
665,person_665,Male,2.037444224,3.783077233,30.89269349
666,person_666,Female,1.865283661,2.604272711,42.68049753
667,person_667,Female,2.028513316,4.190806484,31.17921157
668,person_668,Male,4.361971606,4.844458238,25.36468286
669,person_669,Male,4.180140297,4.552983664,57.01203275
670,person_670,Female,2.339531473,2.960735442,59.13122544
671,person_671,Female,1.058388093,3.304227646,59.50629041
672,person_672,Female,1.630342135,3.448236789,61.74917637
673,person_673,Male,4.12177668,4.828925548,68.59439326
674,person_674,Female,0.815227869,3.086707559,25.14836812
675,person_675,Female,2.186452028,3.725480999,22.65841804
676,person_676,Female,2.180856667,3.719236165,52.34001821
677,person_677,Female,2.786406607,2.865633032,43.38430735
678,person_678,Female,1.831761651,5.269567586,55.07233422
679,person_679,Male,0.472403055,4.908303754,51.97523884
680,person_680,Female,1.940895941,2.674636129,42.15860982
681,person_681,Female,1.909380756,2.077604501,62.06608167
682,person_682,Male,2.157718307,7.341850898,60.18346164
683,person_683,Male,5.083024565,4.746943321,23.83281808
684,person_684,Female,1.021089076,3.079710615,59.24392099
685,person_685,Female,0.921086123,2.234755931,48.46400372
686,person_686,Male,5.101509191,2.921829539,32.72318062
687,person_687,Male,2.824523826,3.031395652,43.05903623
688,person_688,Male,4.649857792,5.431008726,68.46059043
689,person_689,Male,2.26190782,4.468318322,66.52371434
690,person_690,Male,3.627031377,2.665361853,59.84867596
691,person_691,Male,2.845073274,5.261742817,69.12621125
692,person_692,Female,1.525262541,2.825287291,40.44719596
693,person_693,Male,4.047615585,5.552153082,40.68947692
694,person_694,Female,2.698911583,3.758123566,65.2046808
695,person_695,Female,2.104048723,3.684195332,68.49245222
696,person_696,Male,2.558338171,6.35537221,53.01555668
697,person_697,Female,2.21686032,1.730521598,51.40773805
698,person_698,Male,2.510963779,3.676018505,63.20982733
699,person_699,Male,4.478147371,4.781410881,39.15733512
700,person_700,Male,3.894127306,6.477476733,33.95057868
701,person_701,Male,2.600909112,4.823565717,24.09527441
702,person_702,Male,1.851816187,3.562430696,54.01450994
703,person_703,Male,3.55584779,4.281572706,48.00837696
704,person_704,Male,1.892037934,3.959592855,67.13490107
705,person_705,Female,1.523165091,3.776683101,44.37341657
706,person_706,Male,3.428389291,4.373832533,68.16790838
707,person_707,Female,0.626415434,2.258558748,69.87597089
708,person_708,Male,2.985124328,2.633860267,65.26670773
709,person_709,Male,3.503947013,6.830741344,64.63460601
710,person_710,Male,3.949868052,4.564221194,23.15704502
711,person_711,Male,3.387940614,3.523463438,55.61367276
712,person_712,Male,3.490427205,3.846743737,51.6727498
713,person_713,Female,0.506608443,1.828872226,56.15692656
714,person_714,Male,4.520176944,5.513446193,59.05179071
715,person_715,Male,1.707420059,4.755585784,44.35068435
716,person_716,Male,0.91537594,3.745659488,28.87578033
717,person_717,Female,4.16276428,0.796200718,47.37344538
718,person_718,Female,3.095447518,2.961355865,37.93181478
719,person_719,Female,3.00237055,3.283724065,33.15790548
720,person_720,Female,2.648131375,2.638316327,34.38999892
721,person_721,Male,2.035599089,2.72329475,38.20103265
722,person_722,Female,1.177988377,4.436532808,31.62847015
723,person_723,Female,3.220075827,2.20724809,52.4803824
724,person_724,Female,1.895767902,4.471926732,52.27547318
725,person_725,Male,3.469758522,6.105259621,38.07962997
726,person_726,Female,1.041130156,3.387594499,29.00610274
727,person_727,Male,1.167639603,3.708699212,56.17537606
728,person_728,Female,1.679661765,4.251080089,60.33850402
729,person_729,Male,3.269657749,3.176357392,32.49394373
730,person_730,Female,2.113804123,3.012203142,45.80889642
731,person_731,Male,3.185693515,6.526412631,24.84081309
732,person_732,Female,0.983465191,2.998001496,25.56980821
733,person_733,Male,3.148891744,3.427970884,30.93242192
734,person_734,Male,0.078886057,3.230222224,64.20837514
735,person_735,Male,2.172699653,3.912587372,42.39654278
736,person_736,Male,1.783315363,3.887184583,24.27746519
737,person_737,Female,0.731119301,2.46442961,21.98588176
738,person_738,Female,3.177111203,1.294374652,37.20754838
739,person_739,Female,1.054705401,3.856518377,30.93215728
740,person_740,Female,-0.632276716,4.031133802,44.42305823
741,person_741,Male,1.124258169,2.457352345,37.4297996
742,person_742,Female,1.877581649,3.589069747,48.2514929
743,person_743,Male,2.394174543,5.712990695,33.44944419
744,person_744,Female,1.968715818,5.121152082,67.32217834
745,person_745,Female,2.640178506,2.874875371,22.27544969
746,person_746,Female,2.345485528,1.907240521,38.2290414
747,person_747,Female,0.757665229,4.232243658,68.35301363
748,person_748,Male,0.820701529,4.83564947,25.11185834
749,person_749,Female,1.522408272,3.635513705,32.95943575
750,person_750,Female,1.883421915,2.746034933,31.89284722
751,person_751,Male,3.724365897,7.476016462,58.10389912
752,person_752,Female,1.848352278,3.555661186,63.66408219
753,person_753,Female,2.268661076,3.341324856,45.87998991
754,person_754,Female,1.376401983,2.982542595,65.15422473
755,person_755,Male,2.280266571,4.14580717,35.28504123
756,person_756,Male,3.723200451,4.923528695,32.47607595
757,person_757,Male,2.351353515,3.429979136,55.76327527
758,person_758,Male,1.095019965,6.194793812,41.44330418
759,person_759,Male,3.822076896,4.267801982,33.35119193
760,person_760,Female,1.874136093,4.546399491,35.7680381
761,person_761,Female,1.637339526,2.771787035,48.94771772
762,person_762,Male,1.088498109,5.785161903,36.03799898
763,person_763,Male,2.904492806,5.521532143,63.20467921
764,person_764,Female,2.904992794,3.64176947,67.6284954
765,person_765,Male,1.538134793,4.995417235,24.50392849
766,person_766,Male,3.20308063,3.554010112,49.43747059
767,person_767,Female,2.457374332,3.029458646,47.19338451
768,person_768,Male,2.122853071,4.520132237,25.77543356
769,person_769,Female,-0.115635825,4.263057567,36.28711112
770,person_770,Male,3.225622211,3.17654746,25.39981326
771,person_771,Male,2.811093268,4.513041115,20.4915028
772,person_772,Male,3.119746521,4.353722687,51.67069962
773,person_773,Female,2.230056102,3.401707553,61.70659818
774,person_774,Female,3.825858244,3.335080242,55.5109065
775,person_775,Male,1.667568766,5.450599465,53.31277784
776,person_776,Male,3.209566836,6.228703832,44.41913126
777,person_777,Female,3.370061007,1.500113261,41.35795584
778,person_778,Male,4.294577906,5.1469354,60.54178402
779,person_779,Female,0.276078185,4.518060061,21.45394083
780,person_780,Female,1.33325974,1.884249336,23.34536518
781,person_781,Male,2.373282219,5.820407111,23.24973004
782,person_782,Female,2.779720365,2.398352697,33.1493982
783,person_783,Female,3.058665471,4.343020459,67.40924109
784,person_784,Female,-0.957158597,3.266847429,38.13307598
785,person_785,Female,1.161986779,2.09425942,66.59187644
786,person_786,Female,2.433327117,2.398974188,47.36694216
787,person_787,Male,1.712386179,3.593700892,68.31404347
788,person_788,Female,1.257775913,2.688352532,65.38232938
789,person_789,Female,2.094430037,3.47132641,36.11832732
790,person_790,Male,2.818110035,4.536335779,49.98328222
791,person_791,Male,1.437576566,3.819895933,56.21582466
792,person_792,Male,2.120777159,5.414943786,23.58450104
793,person_793,Male,4.167151563,2.222572053,60.28691389
794,person_794,Female,2.013568386,3.021632162,22.27136945
795,person_795,Female,1.545959781,1.584988901,69.11851685
796,person_796,Male,2.016547293,5.281298679,67.22892216
797,person_797,Male,3.178145353,3.636282099,46.57279095
